SQ_CANDIDATO,QT_VOTOS_NOMINAIS
210000021852,608
210000021853,497
210000021854,125
210000021855,2071
210000021857,17539
210000021859,516
210000021860,180
210000021861,374
210000021862,997
210000021863,469
210000021865,13
210000021866,357
210000021867,130
210000021868,157
210000021869,396
210000021870,43
210000021871,381
210000021872,174
210000021873,2647
210000021875,2415
210000021877,22
210000021878,394
210000021879,262
210000021880,99
210000021881,200
210000021882,157
210000021885,294
210000021886,384
210000021887,159
210000021888,154
210000021889,67
210000021890,24
210000021891,769
210000021892,109
210000021893,272
210000021894,221
210000021895,36
210000021896,40
210000021897,98
210000021898,243
210000021899,53
210000021900,492
210000021901,312
210000021902,28
210000021903,234
210000021904,261
210000021905,776
210000021906,92
210000021907,51
210000021908,393
210000021909,201
210000021910,203
210000021911,47
210000021912,72
210000021913,457
210000021914,25
210000021916,6094
210000021918,2058
210000021920,56
210000021921,239
210000021922,89
210000021923,246
210000021924,143
210000021925,121
210000021926,251
210000021927,6
210000021928,232
210000021929,144
210000021930,146
210000021931,155
210000021932,42
210000021933,17968
210000021935,37
210000021936,16
210000021937,174
210000021938,226
210000021939,77
210000021940,6
210000021941,101
210000021942,325
210000021943,496
210000021944,333
210000021945,56
210000021946,86
210000021948,310
210000021949,62
210000021950,50
210000021951,7
210000021952,16
210000021953,19
210000021954,605
210000021955,15
210000021956,22
210000021957,24
210000021958,43
210000021959,133
210000021960,86
210000021961,671
210000021962,131
210000021963,379
210000021964,104
210000021965,108
210000021966,207
210000021967,1573
210000021968,1566
210000021969,730
210000021970,0
210000021972,248
210000021973,428
210000021974,1061
210000021976,184
210000021977,1381
210000021978,554
210000021979,779
210000021980,1711
210000021981,5521
210000021982,783
210000021983,549
210000021985,3060
210000021986,270
210000021987,2378
210000021988,934
210000021989,825
210000021990,184
210000021991,260
210000021993,52
210000021994,4
210000021995,99
210000021996,8104
210000021998,916
210000021999,1065
210000022000,519
210000022002,378
210000022003,333
210000022004,42
210000022005,370
210000022006,679
210000022007,36
210000022008,47
210000022009,558
210000022010,29
210000022011,789
210000022012,1080
210000022013,394
210000022015,67
210000022016,352
210000022017,531
210000022018,46
210000022019,2392
210000022021,342
210000022022,9
210000022023,269
210000022024,38
210000022025,42
210000022026,133
210000022027,70
210000022028,233
210000022029,307
210000022030,22
210000022031,384
210000022032,280
210000022053,266
210000022054,9
210000022055,221
210000022056,6
210000022057,262
210000022058,146
210000022059,139
210000022060,10
210000022061,213
210000022062,114
210000022063,556
210000022064,220
210000022065,64
210000022066,46
210000022067,249
210000022068,60
210000022069,281
210000022070,26
210000022071,183
210000022072,48
210000022073,195
210000022078,1067
210000022080,112
210000022081,3
210000022082,88
210000022083,29
210000022084,51
210000022085,0
210000022086,57
210000022087,5785
210000022089,66
210000022090,7
210000022091,19
210000022092,59
210000022093,664
210000022094,49
210000022095,7
210000022096,2
210000022097,361
210000022098,22
210000022099,55
210000022100,6
210000022101,193
210000022102,67
210000022103,17
210000022104,10
210000022105,496
210000022106,41
210000022107,162
210000022108,124
210000022109,51
210000022110,66
210000022111,1436
210000022113,198
210000022115,139
210000022116,144
210000022117,167
210000022118,45
210000022120,93
210000022121,33
210000022122,30
210000022123,219
210000022124,39
210000022125,86
210000022126,310
210000022127,30
210000022128,377
210000022129,39
210000022130,9
210000022132,85
210000022133,142
210000022134,296
210000022135,1
210000022136,96
210000022137,71
210000022138,161
210000022139,200
210000022140,94
210000022141,165
210000022142,39
210000022143,66
210000022144,62
210000022145,1179
210000022146,452
210000022147,363
210000022148,25
210000022149,5141
210000022151,41
210000022152,533
210000022153,0
210000022154,255
210000022155,131
210000022156,44
210000022157,122
210000022158,1328
210000022159,4
210000022160,1053
210000022162,99
210000022164,789
210000022165,82
210000022166,330
210000022167,99
210000022168,65
210000022169,1429
210000022170,1402
210000022171,105
210000022172,969
210000022173,38
210000022174,2697
210000022175,100
210000022176,766
210000022177,7
210000022178,344
210000022179,4
210000022180,1660
210000022181,5830
210000022182,332
210000022184,375
210000022185,1289
210000022186,2148
210000022188,48
210000022189,161
210000022190,39
210000022191,146
210000022192,9
210000022193,23
210000022194,107
210000022195,487
210000022196,315
210000022197,41
210000022198,315
210000022199,25
210000022200,522
210000022201,65
210000022202,122
210000022203,102
210000022204,117
210000022205,76
210000022227,780
210000022231,35
210000022232,35
210000022233,45
210000022234,20
210000022235,118
210000022236,462
210000022237,50
210000022238,37
210000022240,346
210000022241,137
210000022242,166
210000022243,114
210000022244,9
210000022245,1126
210000022247,125
210000022249,78
210000022250,37
210000022251,60
210000022252,135
210000022253,17
210000022254,43
210000022256,176
210000022257,58
210000022258,83
210000022259,107
210000022260,2386
210000022261,34
210000022262,740
210000022263,127
210000022264,1069
210000022265,2875
210000022266,0
210000022267,897
210000022268,191
210000022269,2
210000022270,515
210000022271,2607
210000022272,422
210000022273,134
210000022274,87
210000022275,561
210000022276,183
210000022277,50
210000022279,1013
210000022280,338
210000022281,524
210000022282,455
210000022283,24
210000022284,248
210000022285,136
210000022286,3422
210000022288,66
210000022289,21
210000022290,378
210000022291,96
210000022292,47
210000022293,98
210000022294,116
210000022295,180
210000022296,15
210000022297,265
210000022298,237
210000022299,105
210000022300,488
210000022301,227
210000022302,251
210000022303,160
210000022304,19
210000022305,48
210000022306,1304
210000022308,174
210000022309,8
210000022310,13
210000022311,27
210000022312,2
210000022313,1
210000022314,169
210000022315,157
210000022316,5
210000022317,1990
210000022319,177
210000022320,20
210000022321,148
210000022322,120
210000022323,131
210000022324,183
210000022325,0
210000022326,74
210000022327,17
210000022328,46
210000022330,155
210000022331,212
210000022332,92
210000022334,102
210000022335,176
210000022336,155
210000022355,128
210000022356,350
210000022357,175
210000022358,46
210000022359,42
210000022360,183
210000022361,184
210000022362,270
210000022363,61
210000022364,26
210000022365,8270
210000022367,114
210000022368,1491
210000022369,83
210000022370,81
210000022371,90
210000022373,0
210000022374,68
210000022375,1
210000022376,70
210000022377,4
210000022378,14
210000022379,542
210000022380,122
210000022381,675
210000022382,118
210000022383,1064
210000022384,26
210000022385,19
210000022386,209
210000022387,90
210000022388,280
210000022389,20
210000022390,123
210000022391,116
210000022392,77
210000022393,49
210000022394,112
210000022395,237
210000022396,464
210000022397,92
210000022398,136
210000022399,4
210000022400,78
210000022401,1747
210000022439,2461
210000022442,182
210000022443,28
210000022445,248
210000022446,273
210000022447,143
210000022448,188
210000022449,206
210000022450,39
210000022451,277
210000022452,28
210000022453,110
210000022454,89
210000022455,228
210000022456,52
210000022457,155
210000022458,153
210000022459,61
210000022460,51
210000022461,214
210000022462,484
210000022463,252
210000022464,326
210000022465,38
210000022466,210
210000022468,889
210000022470,17
210000022471,0
210000022472,217
210000022473,136
210000022474,55
210000022475,48
210000022476,0
210000022477,647
210000022478,39
210000022479,19
210000022480,132
210000022481,40
210000022482,973
210000022483,3052
210000022485,27
210000022486,246
210000022487,28
210000022488,39
210000022489,30
210000022490,41
210000022491,43
210000022492,128
210000022493,164
210000022494,35
210000022495,74
210000022496,60
210000022497,109
210000022498,93
210000022499,31
210000022507,3346
210000022509,2983
210000022511,131
210000022512,341
210000022513,0
210000022514,29
210000022515,0
210000022516,338
210000022517,50
210000022519,0
210000022520,270
210000022521,287
210000022522,247
210000022523,467
210000022524,1907
210000022526,257
210000022527,291
210000022528,183
210000022529,15
210000022530,260
210000022531,165
210000022532,118
210000022533,246
210000022534,290
210000022535,195
210000022536,930
210000022538,113
210000022540,29
210000022541,78
210000022542,0
210000022543,58
210000022544,61
210000022545,104
210000022546,0
210000022547,635
210000022549,7
210000022550,123
210000022551,121
210000022552,36
210000022553,127
210000022554,39
210000022555,39
210000022556,12
210000022557,56
210000022558,96
210000022559,22
210000022560,13
210000022561,122
210000022562,45
210000022563,34
210000022565,21
210000022567,16
210000022568,22
210000022569,24
210000022570,31
210000022571,190
210000022572,35
210000022573,5
210000022574,81
210000022575,132
210000022576,745
210000022578,11
210000022579,358
210000022581,39
210000022582,1
210000022583,20
210000022584,70
210000022585,226
210000022586,263
210000022587,125
210000022588,577
210000022589,785
210000022590,181
210000022591,176
210000022592,238
210000022593,3089
210000022606,40339
210000022608,76
210000022609,187
210000022610,389
210000022611,403
210000022612,2010
210000022613,173
210000022614,391
210000022615,290
210000022616,162
210000022617,199
210000022618,138
210000022619,258
210000022620,658
210000022621,1415
210000022622,468
210000022623,256
210000022624,973
210000022625,1015
210000022626,25
210000022627,328
210000022628,129
210000022629,308
210000022630,543
210000022631,732
210000022632,23
210000022633,74
210000022634,394
210000022635,445
210000022636,432
210000022637,552
210000022653,1933
210000022655,66
210000022656,26
210000022657,89
210000022658,88
210000022659,272
210000022660,301
210000022661,220
210000022662,34
210000022663,231
210000022664,461
210000022665,56
210000022666,186
210000022667,21
210000022668,41
210000022669,95
210000022670,472
210000022671,50
210000022672,94
210000022673,98
210000022674,1182
210000022675,8
210000022676,250
210000022677,845
210000022678,387
210000022679,116
210000022680,508
210000022681,90
210000022682,13
210000022683,28
210000022684,99
210000022685,73
210000022686,26
210000022688,480
210000022689,7
210000022690,558
210000022691,389
210000022692,333
210000022693,14
210000022694,60
210000022695,11
210000022696,1037
210000022697,74
210000022698,21
210000022699,813
210000022700,5
210000022701,1013
210000022702,285
210000022703,562
210000022704,26
210000022705,306
210000022706,634
210000022707,1
210000022708,5
210000022709,254
210000022710,0
210000022711,685
210000022712,28
210000022713,2718
210000022715,11795
210000022717,1339
210000022719,172
210000022720,113
210000022721,184
210000022722,242
210000022723,8
210000022724,14
210000022725,117
210000022726,20
210000022727,27
210000022728,53
210000022729,6
210000022730,23
210000022731,113
210000022732,12
210000022733,26
210000022734,290
210000022735,71
210000022736,1
210000022737,252
210000022738,1149
210000022740,174
210000022741,74
210000022742,144
210000022743,38
210000022744,87
210000022745,202
210000022746,850
210000022747,71
210000022748,33
210000022749,305
210000022750,0
210000022751,279
210000022752,173
210000022753,358
210000022754,23
210000022755,3
210000022756,48
210000022757,42
210000022758,511
210000022759,7
210000022760,301
210000022761,456
210000022762,91
210000022763,893
210000022764,93
210000022765,35
210000022766,123
210000022767,55
210000022768,95
210000022769,405
210000022770,25
210000022771,154
210000022772,55
210000022773,308
210000022774,153
210000022775,58
210000022776,57
210000022777,123
210000022778,386
210000022779,67
210000022780,230
210000022781,1040
210000022782,38
210000022783,139
210000022784,84
210000022785,43
210000022786,737
210000022787,745
210000022795,12
210000022796,116
210000022798,76
210000022799,63
210000022800,50
210000022801,119
210000022802,7
210000022803,268
210000022804,24
