SQ_CANDIDATO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO
210000016339,505,SUPLENTE
210000016340,578,SUPLENTE
210000016341,4993,ELEITO POR MÉDIA
210000016342,2724,SUPLENTE
210000016343,1255,SUPLENTE
210000016344,2498,SUPLENTE
210000016345,13551,ELEITO POR QP
210000016346,6858,ELEITO POR QP
210000016347,819,SUPLENTE
210000016348,85,SUPLENTE
210000016349,3108,SUPLENTE
210000016350,455,SUPLENTE
210000016351,558,SUPLENTE
210000016352,28502,ELEITO
210000016354,146,SUPLENTE
210000016355,1061,NÃO ELEITO
210000016357,10,SUPLENTE
210000016358,285,ELEITO POR QP
210000016359,159,SUPLENTE
210000016360,215,ELEITO POR QP
210000016361,37,SUPLENTE
210000016362,172,SUPLENTE
210000016363,129,SUPLENTE
210000016364,111,SUPLENTE
210000016365,46,SUPLENTE
210000016366,0,SUPLENTE
210000016367,237,SUPLENTE
210000016368,44,SUPLENTE
210000016369,184,SUPLENTE
210000016371,128,SUPLENTE
210000016372,224,SUPLENTE
210000016373,55,SUPLENTE
210000016374,265,SUPLENTE
210000016375,221,SUPLENTE
210000016376,58,SUPLENTE
210000016377,309,ELEITO POR MÉDIA
210000016378,262,SUPLENTE
210000016379,881,ELEITO POR QP
210000016380,148,SUPLENTE
210000016381,397,ELEITO POR QP
210000016382,213,SUPLENTE
210000016383,134,SUPLENTE
210000016384,169,SUPLENTE
210000016385,159,SUPLENTE
210000016386,953,SUPLENTE
210000016387,185,SUPLENTE
210000016388,1081,SUPLENTE
210000016389,124,SUPLENTE
210000016390,36,SUPLENTE
210000016391,561,SUPLENTE
210000016392,1980,ELEITO POR QP
210000016393,469,SUPLENTE
210000016394,794,SUPLENTE
210000016395,235,SUPLENTE
210000016396,2196,ELEITO POR QP
210000016397,1730,ELEITO POR QP
210000016398,159,SUPLENTE
210000016399,1139,ELEITO POR MÉDIA
210000016400,606,SUPLENTE
210000016401,205,SUPLENTE
210000016402,309,SUPLENTE
210000016403,84,SUPLENTE
210000016404,1155,ELEITO POR QP
210000016405,689,SUPLENTE
210000016406,1886,ELEITO POR QP
210000016407,112,SUPLENTE
210000016408,678,SUPLENTE
210000016409,224,SUPLENTE
210000016410,535,SUPLENTE
210000016411,290,SUPLENTE
210000016412,1958,ELEITO POR QP
210000016413,3,SUPLENTE
210000016414,86,SUPLENTE
210000016415,696,ELEITO POR QP
210000016416,431,ELEITO POR MÉDIA
210000016417,182,SUPLENTE
210000016418,120,SUPLENTE
210000016419,5,SUPLENTE
210000016420,280,SUPLENTE
210000016421,200,SUPLENTE
210000016422,0,SUPLENTE
210000016423,61,SUPLENTE
210000016424,202,SUPLENTE
210000016425,332,SUPLENTE
210000016426,491,ELEITO POR QP
210000016427,0,SUPLENTE
210000016428,1782,NÃO ELEITO
210000016430,18,SUPLENTE
210000016431,57,SUPLENTE
210000016432,8,SUPLENTE
210000016433,33,SUPLENTE
210000016435,201,ELEITO POR QP
210000016436,224,ELEITO POR QP
210000016438,28,SUPLENTE
210000016439,22,SUPLENTE
210000016440,95,SUPLENTE
210000016442,351,ELEITO POR QP
210000016443,140,SUPLENTE
210000016444,81,SUPLENTE
210000016445,3,SUPLENTE
210000016446,226,SUPLENTE
210000016447,381,SUPLENTE
210000016448,16,SUPLENTE
210000016449,281,SUPLENTE
210000016450,18,SUPLENTE
210000016451,579,ELEITO POR QP
210000016452,387,ELEITO POR MÉDIA
210000016453,639,ELEITO POR QP
210000016454,48,SUPLENTE
210000016455,185,SUPLENTE
210000016456,251,SUPLENTE
210000016457,7,SUPLENTE
210000016458,190,SUPLENTE
210000016459,212,SUPLENTE
210000016460,82,SUPLENTE
210000016461,51,SUPLENTE
210000016462,30,SUPLENTE
210000016463,200,SUPLENTE
210000016464,162,SUPLENTE
210000016465,37,SUPLENTE
210000016466,5318,ELEITO
210000016468,629,ELEITO POR QP
210000016469,300,SUPLENTE
210000016470,372,SUPLENTE
210000016471,351,SUPLENTE
210000016472,203,SUPLENTE
210000016473,290,SUPLENTE
210000016474,53,SUPLENTE
210000016475,413,ELEITO POR QP
210000016476,380,SUPLENTE
210000016477,114,SUPLENTE
210000016478,6,SUPLENTE
210000016479,163,SUPLENTE
210000016480,218,SUPLENTE
210000016481,61,SUPLENTE
210000016482,783,ELEITO POR QP
210000016483,401,ELEITO POR QP
210000016484,597,ELEITO POR QP
210000016485,38,SUPLENTE
210000016486,6,SUPLENTE
210000016487,61,SUPLENTE
210000016488,181,SUPLENTE
210000016489,7,SUPLENTE
210000016490,804,ELEITO POR QP
210000016491,696,ELEITO POR MÉDIA
210000016492,84,SUPLENTE
210000016493,45,SUPLENTE
210000016494,147,SUPLENTE
210000016495,137,SUPLENTE
210000016496,525,SUPLENTE
210000016497,201,SUPLENTE
210000016498,352,NÃO ELEITO
210000016500,130,NÃO ELEITO
210000016501,106,NÃO ELEITO
210000016502,56,NÃO ELEITO
210000016503,107,NÃO ELEITO
210000016504,56,NÃO ELEITO
210000016505,223,NÃO ELEITO
210000016506,99,NÃO ELEITO
210000016507,307,NÃO ELEITO
210000016508,172,NÃO ELEITO
210000016509,331,NÃO ELEITO
210000016510,174,NÃO ELEITO
210000016512,148,NÃO ELEITO
210000016513,192,NÃO ELEITO
210000016514,8,NÃO ELEITO
210000016515,158,NÃO ELEITO
210000016516,29,NÃO ELEITO
210000016517,130,NÃO ELEITO
210000016518,123,SUPLENTE
210000016519,697,ELEITO POR QP
210000016520,1319,ELEITO POR QP
210000016521,641,ELEITO POR QP
210000016522,42,SUPLENTE
210000016523,15,SUPLENTE
210000016524,611,SUPLENTE
210000016525,180,SUPLENTE
210000016526,186,SUPLENTE
210000016527,299,SUPLENTE
210000016528,398,SUPLENTE
210000016529,553,SUPLENTE
210000016530,363,SUPLENTE
210000016531,27,SUPLENTE
210000016532,7,SUPLENTE
210000016533,254,ELEITO POR QP
210000016534,192,SUPLENTE
210000016535,164,SUPLENTE
210000016536,67,SUPLENTE
210000016537,130,SUPLENTE
210000016538,17,SUPLENTE
210000016539,10,SUPLENTE
210000016540,155,SUPLENTE
210000016541,228,ELEITO POR QP
210000016542,2650,ELEITO
210000016543,218,SUPLENTE
210000016545,28,SUPLENTE
210000016546,56,SUPLENTE
210000016548,761,ELEITO
210000016550,109,ELEITO POR MÉDIA
210000016551,50,SUPLENTE
210000016553,144,ELEITO POR QP
210000016554,128,ELEITO POR QP
210000016555,118,ELEITO POR QP
210000016556,809,NÃO ELEITO
210000016557,153,NÃO ELEITO
210000016559,319,NÃO ELEITO
210000016560,442,NÃO ELEITO
210000016561,286,NÃO ELEITO
210000016562,124,NÃO ELEITO
210000016563,91,NÃO ELEITO
210000016564,423,NÃO ELEITO
210000016565,161,NÃO ELEITO
210000016566,262,NÃO ELEITO
210000016567,309,NÃO ELEITO
210000016568,21,NÃO ELEITO
210000016569,487,NÃO ELEITO
210000016570,1019,NÃO ELEITO
210000016571,645,NÃO ELEITO
210000016572,382,NÃO ELEITO
210000016573,62,NÃO ELEITO
210000016574,112,NÃO ELEITO
210000016575,7,NÃO ELEITO
210000016576,268,NÃO ELEITO
210000016577,150,NÃO ELEITO
210000016578,511,NÃO ELEITO
210000016580,788,NÃO ELEITO
210000016581,183,NÃO ELEITO
210000016582,288,NÃO ELEITO
210000016583,177,NÃO ELEITO
210000016584,47,NÃO ELEITO
210000016585,1618,NÃO ELEITO
210000016586,371,NÃO ELEITO
210000016587,970,NÃO ELEITO
210000016588,214,NÃO ELEITO
210000016589,109,NÃO ELEITO
210000016590,285,NÃO ELEITO
210000016591,148,NÃO ELEITO
210000016592,505,NÃO ELEITO
210000016593,124,NÃO ELEITO
210000016594,18,NÃO ELEITO
210000016595,464,NÃO ELEITO
210000016596,290,NÃO ELEITO
210000016597,1216,NÃO ELEITO
210000016599,76,SUPLENTE
210000016600,28,SUPLENTE
210000016601,73,SUPLENTE
210000016602,108,SUPLENTE
210000016603,58,SUPLENTE
210000016604,130,ELEITO POR QP
210000016605,83,SUPLENTE
210000016606,96,SUPLENTE
210000016607,0,SUPLENTE
210000016608,86,SUPLENTE
210000016609,180,ELEITO POR QP
210000016610,0,SUPLENTE
210000016611,0,SUPLENTE
210000016612,136,ELEITO POR QP
210000016613,46,SUPLENTE
210000016614,32,SUPLENTE
210000016615,53,SUPLENTE
210000016616,70,SUPLENTE
210000016617,605,ELEITO POR QP
210000016618,180,SUPLENTE
210000016619,463,SUPLENTE
210000016620,481,SUPLENTE
210000016621,169,SUPLENTE
210000016622,535,SUPLENTE
210000016623,246,SUPLENTE
210000016624,137,SUPLENTE
210000016625,944,ELEITO POR QP
210000016626,234,SUPLENTE
210000016627,49,SUPLENTE
210000016628,839,ELEITO POR QP
210000016629,215,SUPLENTE
210000016630,438,SUPLENTE
210000016631,243,SUPLENTE
210000016632,580,ELEITO POR MÉDIA
210000016633,157,SUPLENTE
210000016634,417,SUPLENTE
210000016635,448,SUPLENTE
210000016636,435,SUPLENTE
210000016637,198,SUPLENTE
210000016638,848,ELEITO POR QP
210000016639,56739,ELEITO
210000016641,230,ELEITO POR QP
210000016642,277,ELEITO POR QP
210000016643,95,SUPLENTE
210000016644,181,ELEITO POR MÉDIA
210000016645,15,SUPLENTE
210000016646,169,SUPLENTE
210000016647,75,SUPLENTE
210000016648,274,ELEITO POR QP
210000016650,1330,NÃO ELEITO
210000016651,10,SUPLENTE
210000016652,195,SUPLENTE
210000016653,393,ELEITO POR QP
210000016654,46,SUPLENTE
210000016655,146,SUPLENTE
210000016656,134,SUPLENTE
210000016657,15,SUPLENTE
210000016658,3,SUPLENTE
210000016659,281,SUPLENTE
210000016660,233,SUPLENTE
210000016661,6,SUPLENTE
210000016662,211,SUPLENTE
210000016663,59,SUPLENTE
210000016664,376,ELEITO POR MÉDIA
210000016665,35,SUPLENTE
210000016666,232,SUPLENTE
210000016667,293,SUPLENTE
210000016668,1717,NÃO ELEITO
210000016670,229,SUPLENTE
210000016671,79,SUPLENTE
210000016673,112,SUPLENTE
210000016674,57,SUPLENTE
210000016675,29,SUPLENTE
210000016676,90,SUPLENTE
210000016677,38,SUPLENTE
210000016678,21,SUPLENTE
210000016679,186,SUPLENTE
210000016680,179,SUPLENTE
210000016681,343,ELEITO POR QP
210000016682,109,SUPLENTE
210000016683,20,SUPLENTE
210000016684,27,SUPLENTE
210000016686,62,SUPLENTE
210000016688,505,NÃO ELEITO
210000016690,76,ELEITO POR QP
210000016691,37,SUPLENTE
210000016692,73,ELEITO POR MÉDIA
210000016693,64,SUPLENTE
210000016694,75,ELEITO POR QP
210000016695,51,SUPLENTE
210000016696,8,SUPLENTE
210000016697,81,ELEITO POR QP
210000016698,65,SUPLENTE
210000016699,5890,NÃO ELEITO
210000016701,13916,ELEITO
210000016703,101,SUPLENTE
210000016704,124,ELEITO POR QP
210000016705,124,ELEITO POR QP
210000016706,101,SUPLENTE
210000016707,114,ELEITO POR QP
210000016708,124,ELEITO POR QP
210000016710,723,NÃO ELEITO
210000016711,166,ELEITO POR QP
210000016712,15,SUPLENTE
210000016713,52,SUPLENTE
210000016714,19,SUPLENTE
210000016715,54,SUPLENTE
210000016716,99,SUPLENTE
210000016717,117,ELEITO POR QP
210000016718,160,ELEITO POR QP
210000016719,130,ELEITO POR QP
210000016720,102,ELEITO POR QP
210000016721,113,ELEITO POR QP
210000016722,767,NÃO ELEITO
210000016724,20,SUPLENTE
210000016725,67,SUPLENTE
210000016726,46,SUPLENTE
210000016727,48,SUPLENTE
210000016728,143,ELEITO POR QP
210000016729,90,ELEITO POR MÉDIA
210000016730,85,SUPLENTE
210000016731,134,ELEITO POR QP
210000016732,197,ELEITO POR QP
210000016733,282,ELEITO POR QP
210000016734,74,SUPLENTE
210000016735,40,SUPLENTE
210000016736,14,SUPLENTE
210000016737,175,ELEITO POR MÉDIA
210000016738,25,SUPLENTE
210000016739,167,SUPLENTE
210000016740,22,SUPLENTE
210000016741,222,ELEITO POR QP
210000016742,38,SUPLENTE
210000016743,110,SUPLENTE
210000016744,141,SUPLENTE
210000016745,89,SUPLENTE
210000016746,192,ELEITO POR QP
210000016747,218,ELEITO POR QP
210000016748,94,SUPLENTE
210000016749,166,SUPLENTE
210000016750,2190,ELEITO
210000016752,314,SUPLENTE
210000016753,1025,ELEITO POR QP
210000016754,147,SUPLENTE
210000016755,431,SUPLENTE
210000016756,161,SUPLENTE
210000016757,560,ELEITO POR MÉDIA
210000016758,72,SUPLENTE
210000016759,1008,ELEITO POR QP
210000016760,11,SUPLENTE
210000016761,89,SUPLENTE
210000016762,257,SUPLENTE
210000016763,714,ELEITO POR QP
210000016764,452,SUPLENTE
210000016765,309,SUPLENTE
210000016766,425,SUPLENTE
210000016767,40,SUPLENTE
210000016768,242,SUPLENTE
210000016769,254,SUPLENTE
210000016770,173,SUPLENTE
210000016771,14,SUPLENTE
210000016772,496,ELEITO POR QP
210000016773,56,SUPLENTE
210000016774,78,SUPLENTE
210000016775,445,SUPLENTE
210000016776,45,SUPLENTE
210000016777,40,SUPLENTE
210000016778,169,ELEITO POR QP
210000016779,100,ELEITO POR QP
210000016780,130,ELEITO POR QP
210000016781,74,SUPLENTE
210000016783,119,ELEITO POR QP
210000016784,72,SUPLENTE
210000016785,262,ELEITO POR QP
210000016786,121,ELEITO POR QP
210000016787,12,SUPLENTE
210000016788,2,SUPLENTE
210000016789,192,ELEITO POR QP
210000016790,1230,ELEITO
210000016791,93,SUPLENTE
210000016792,33,SUPLENTE
210000016793,12,NÃO ELEITO
210000016794,25,NÃO ELEITO
210000016795,7,NÃO ELEITO
210000016796,117,NÃO ELEITO
210000016797,33,NÃO ELEITO
210000016799,28,NÃO ELEITO
210000016800,5,NÃO ELEITO
210000016801,69,NÃO ELEITO
210000016802,56,NÃO ELEITO
210000016803,6,NÃO ELEITO
210000016805,95,NÃO ELEITO
210000016806,56,NÃO ELEITO
210000016807,202,NÃO ELEITO
210000016808,30,NÃO ELEITO
210000016809,49,NÃO ELEITO
210000016810,238,NÃO ELEITO
210000016812,76,NÃO ELEITO
210000016813,204,SUPLENTE
210000016814,1770,SUPLENTE
210000016815,1824,ELEITO POR MÉDIA
210000016816,100,SUPLENTE
210000016817,303,SUPLENTE
210000016818,140,SUPLENTE
210000016819,1684,SUPLENTE
210000016820,8,SUPLENTE
210000016821,28,SUPLENTE
210000016822,1482,SUPLENTE
210000016823,517,SUPLENTE
210000016824,2279,ELEITO POR QP
210000016825,449,SUPLENTE
210000016826,1031,SUPLENTE
210000016827,365,SUPLENTE
210000016828,429,SUPLENTE
210000016829,65,SUPLENTE
210000016831,826,SUPLENTE
210000016832,168,SUPLENTE
210000016834,560,NÃO ELEITO
210000016835,122,SUPLENTE
210000016836,96,SUPLENTE
210000016837,10,SUPLENTE
210000016838,110,SUPLENTE
210000016839,39,SUPLENTE
210000016840,95,SUPLENTE
210000016841,46,SUPLENTE
210000016842,183,ELEITO POR QP
210000016843,4,SUPLENTE
210000016845,14,SUPLENTE
210000016846,419,SUPLENTE
210000016847,67,SUPLENTE
210000016848,129,SUPLENTE
210000016849,114,SUPLENTE
210000016850,744,ELEITO POR QP
210000016851,91,SUPLENTE
210000016852,36,SUPLENTE
210000016854,89,SUPLENTE
210000016855,555,ELEITO POR QP
210000016856,529,SUPLENTE
210000016857,427,SUPLENTE
210000016858,911,ELEITO POR QP
210000016860,70,SUPLENTE
210000016861,107,SUPLENTE
210000016862,150,SUPLENTE
210000016863,49,SUPLENTE
210000016864,27,SUPLENTE
210000016865,528,ELEITO POR QP
210000016866,204,SUPLENTE
210000016867,517,SUPLENTE
210000016868,66,SUPLENTE
210000016869,51,SUPLENTE
210000016870,126,SUPLENTE
210000016871,460,SUPLENTE
210000016872,90,SUPLENTE
210000016873,38,SUPLENTE
210000016875,5645,NÃO ELEITO
210000016876,283,ELEITO POR QP
210000016877,282,SUPLENTE
210000016878,89,SUPLENTE
210000016879,20,SUPLENTE
210000016880,154,SUPLENTE
210000016881,298,ELEITO POR QP
210000016883,163,SUPLENTE
210000016884,264,SUPLENTE
210000016885,151,SUPLENTE
210000016886,184,SUPLENTE
210000016887,23,SUPLENTE
210000016888,215,SUPLENTE
210000016889,51,SUPLENTE
210000016891,213,SUPLENTE
210000016892,146,SUPLENTE
210000016893,234,SUPLENTE
210000016894,131,SUPLENTE
210000016895,26,SUPLENTE
210000016896,84,SUPLENTE
210000016897,22,SUPLENTE
210000016898,397,ELEITO POR MÉDIA
210000016899,2,SUPLENTE
210000016900,22,SUPLENTE
210000016901,685,ELEITO POR QP
210000016902,48,SUPLENTE
210000016903,369,SUPLENTE
210000016904,14,SUPLENTE
210000016905,181,SUPLENTE
210000016906,97,SUPLENTE
210000016907,325,SUPLENTE
210000016908,29,SUPLENTE
210000016909,53,SUPLENTE
210000016910,13,SUPLENTE
210000016911,470,ELEITO POR QP
210000016912,260,SUPLENTE
210000016913,17,SUPLENTE
210000016914,69,SUPLENTE
210000016915,60,SUPLENTE
210000016916,27,SUPLENTE
210000016917,273,ELEITO POR QP
210000016918,137,SUPLENTE
210000016919,72,SUPLENTE
210000016920,137,SUPLENTE
210000016921,92,SUPLENTE
210000016922,40,SUPLENTE
210000016923,67,SUPLENTE
210000016924,143,SUPLENTE
210000016925,161,ELEITO POR MÉDIA
210000016926,8,SUPLENTE
210000016927,0,SUPLENTE
210000016928,592,SUPLENTE
210000016929,1666,ELEITO POR MÉDIA
210000016930,961,SUPLENTE
210000016931,192,SUPLENTE
210000016932,1921,ELEITO POR QP
210000016933,880,SUPLENTE
210000016934,731,SUPLENTE
210000016935,283,SUPLENTE
210000016936,1310,SUPLENTE
210000016937,993,SUPLENTE
210000016939,1345,SUPLENTE
210000016940,453,SUPLENTE
210000016941,281,SUPLENTE
210000016942,624,SUPLENTE
210000016943,613,SUPLENTE
210000016944,654,SUPLENTE
210000016945,234,SUPLENTE
210000016946,388,SUPLENTE
210000016947,1294,SUPLENTE
210000016948,2535,ELEITO
210000016950,205,SUPLENTE
210000016951,269,ELEITO POR QP
210000016952,282,ELEITO POR QP
210000016953,231,ELEITO POR MÉDIA
210000016954,404,ELEITO POR QP
210000016955,115,SUPLENTE
210000016956,246,ELEITO POR QP
210000016957,110,SUPLENTE
210000016958,129,SUPLENTE
210000016959,12,SUPLENTE
210000016960,177,SUPLENTE
210000016961,24,SUPLENTE
210000016962,47,SUPLENTE
210000016963,128,SUPLENTE
210000016965,1955,NÃO ELEITO
210000016966,2825,NÃO ELEITO
210000016968,22,SUPLENTE
210000016969,37,SUPLENTE
210000016971,27,SUPLENTE
210000016972,114,SUPLENTE
210000016973,40,SUPLENTE
210000016974,11,SUPLENTE
210000016975,47,SUPLENTE
210000016976,28,SUPLENTE
210000016977,28,SUPLENTE
210000016978,40,SUPLENTE
210000016979,8,SUPLENTE
210000016980,50,SUPLENTE
210000016981,176,SUPLENTE
210000016982,579,ELEITO POR QP
210000016983,141,SUPLENTE
210000016984,381,SUPLENTE
210000016985,152,SUPLENTE
210000016986,276,SUPLENTE
210000016987,222,SUPLENTE
210000016988,196,SUPLENTE
210000016989,74,SUPLENTE
210000016990,308,SUPLENTE
210000016991,205,SUPLENTE
210000016992,343,SUPLENTE
210000016993,252,SUPLENTE
210000016994,217,SUPLENTE
210000016995,365,SUPLENTE
210000016996,55,SUPLENTE
210000016997,1907,ELEITO POR QP
210000016998,1517,SUPLENTE
210000016999,1837,ELEITO POR QP
210000017000,447,SUPLENTE
210000017001,1562,SUPLENTE
210000017002,539,SUPLENTE
210000017003,316,SUPLENTE
210000017004,64,SUPLENTE
210000017005,68,SUPLENTE
210000017006,149,SUPLENTE
210000017007,631,SUPLENTE
210000017008,219,SUPLENTE
210000017009,26,SUPLENTE
210000017010,70,SUPLENTE
210000017011,385,SUPLENTE
210000017012,34,SUPLENTE
210000017013,760,SUPLENTE
210000017014,230,SUPLENTE
210000017015,527,ELEITO POR QP
210000017016,80,SUPLENTE
210000017017,17,SUPLENTE
210000017018,197,SUPLENTE
210000017019,144,SUPLENTE
210000017020,138,SUPLENTE
210000017021,107,SUPLENTE
210000017022,96,SUPLENTE
210000017023,55,SUPLENTE
210000017024,0,SUPLENTE
210000017025,62,SUPLENTE
210000017026,170,SUPLENTE
210000017027,288,SUPLENTE
210000017028,54,SUPLENTE
210000017029,216,SUPLENTE
210000017030,262,SUPLENTE
210000017031,463,SUPLENTE
210000017032,430,SUPLENTE
210000017033,351,SUPLENTE
210000017034,659,SUPLENTE
210000017035,830,SUPLENTE
210000017036,1570,SUPLENTE
210000017037,2519,SUPLENTE
210000017038,91,SUPLENTE
210000017039,966,SUPLENTE
210000017040,2551,SUPLENTE
210000017041,911,SUPLENTE
210000017042,921,SUPLENTE
210000017043,372,SUPLENTE
210000017044,81,SUPLENTE
210000017045,49,SUPLENTE
210000017046,1445,ELEITO POR QP
210000017047,176,SUPLENTE
210000017048,35,SUPLENTE
210000017049,8,SUPLENTE
210000017050,1387,SUPLENTE
210000017051,554,SUPLENTE
210000017052,73,SUPLENTE
210000017053,162,SUPLENTE
210000017054,676,SUPLENTE
210000017055,952,SUPLENTE
210000017056,287,SUPLENTE
210000017057,114,SUPLENTE
210000017058,105,SUPLENTE
210000017059,304,SUPLENTE
210000017060,16,SUPLENTE
210000017061,107,SUPLENTE
210000017062,69,SUPLENTE
210000017063,814,SUPLENTE
210000017064,47,SUPLENTE
210000017065,74,SUPLENTE
210000017066,871,SUPLENTE
210000017067,344,SUPLENTE
210000017068,74,SUPLENTE
210000017069,100,SUPLENTE
210000017070,549,ELEITO POR QP
210000017071,627,ELEITO POR QP
210000017072,525,ELEITO POR QP
210000017073,193,SUPLENTE
210000017074,299,ELEITO POR MÉDIA
210000017075,296,SUPLENTE
210000017076,306,ELEITO POR MÉDIA
210000017077,112,SUPLENTE
210000017078,164,SUPLENTE
210000017079,545,ELEITO POR QP
210000017080,52,SUPLENTE
210000017082,4556,ELEITO
210000017083,118,SUPLENTE
210000017084,64,SUPLENTE
210000017085,1,SUPLENTE
210000017086,99,SUPLENTE
210000017087,108,SUPLENTE
210000017088,0,SUPLENTE
210000017089,0,SUPLENTE
210000017091,611,ELEITO POR MÉDIA
210000017092,106,SUPLENTE
210000017093,626,ELEITO POR QP
210000017094,882,ELEITO POR QP
210000017095,410,SUPLENTE
210000017096,74,SUPLENTE
210000017097,26,SUPLENTE
210000017098,199,SUPLENTE
210000017099,58,SUPLENTE
210000017100,57,SUPLENTE
210000017101,529,SUPLENTE
210000017102,226,SUPLENTE
210000017103,629,ELEITO POR QP
210000017104,110,SUPLENTE
210000017105,30,SUPLENTE
210000017106,99,SUPLENTE
210000017108,473,SUPLENTE
210000017109,282,SUPLENTE
210000017110,387,SUPLENTE
210000017111,896,ELEITO POR QP
210000017112,40,SUPLENTE
210000017113,5888,NÃO ELEITO
210000017114,101,SUPLENTE
210000017115,32,SUPLENTE
210000017116,28,SUPLENTE
210000017117,202,SUPLENTE
210000017118,398,SUPLENTE
210000017119,95,SUPLENTE
210000017120,397,SUPLENTE
210000017121,45,SUPLENTE
210000017122,69,SUPLENTE
210000017123,68,SUPLENTE
210000017124,332,SUPLENTE
210000017125,505,ELEITO POR QP
210000017126,40,SUPLENTE
210000017127,331,SUPLENTE
210000017128,381,SUPLENTE
210000017129,229,SUPLENTE
210000017130,534,ELEITO POR QP
210000017131,74,SUPLENTE
210000017132,30,SUPLENTE
210000017133,16,SUPLENTE
210000017134,26,SUPLENTE
210000017136,85,SUPLENTE
210000017137,101,SUPLENTE
210000017138,61,SUPLENTE
210000017139,44,SUPLENTE
210000017140,393,SUPLENTE
210000017141,4,SUPLENTE
210000017142,38,SUPLENTE
210000017143,478,SUPLENTE
210000017144,230,SUPLENTE
210000017145,83,SUPLENTE
210000017146,54,SUPLENTE
210000017147,82,SUPLENTE
210000017148,246,SUPLENTE
210000017149,178,SUPLENTE
210000017151,10,SUPLENTE
210000017152,195,SUPLENTE
210000017153,181,SUPLENTE
210000017154,11,SUPLENTE
210000017155,237,ELEITO POR QP
210000017156,196,SUPLENTE
210000017157,12,SUPLENTE
210000017158,314,ELEITO POR QP
210000017159,18,SUPLENTE
210000017160,226,ELEITO POR MÉDIA
210000017161,250,ELEITO POR QP
210000017162,2220,NÃO ELEITO
210000017163,30,SUPLENTE
210000017164,164,SUPLENTE
210000017165,234,ELEITO POR QP
210000017167,205,SUPLENTE
210000017168,539,ELEITO
210000017170,151,ELEITO POR QP
210000017171,84,ELEITO POR QP
