SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA,QT_VOTOS_NOMINAIS,PERC_VOTOS,CLASSIFICACAO,SITUACAO
210000981086,2020,88013,PORTO ALEGRE,13,VEREADOR,FLÁVIO VALENTE DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,332,0.017433843290753447,352,NÃO ELEITO
210000728297,2020,88013,PORTO ALEGRE,13,VEREADOR,EMERSON CHAVES DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,207,0.010869896268632419,492,NÃO ELEITO
210000729118,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS FERNANDO DE ANDRADE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,39,0.0020479514709017604,794,NÃO ELEITO
210000766219,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA DE LOURDES DOS SANTOS SPRENGER,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,2522,0.13243419511831384,69,NÃO ELEITO
210001052240,2020,88013,PORTO ALEGRE,13,VEREADOR,LAIRA TERESINHA CORREA SEUS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,309,0.016226077038683177,374,NÃO ELEITO
210000962665,2020,88013,PORTO ALEGRE,13,VEREADOR,GISELE DE CASSIA FLECK,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,53,0.0027831135373793153,768,NÃO ELEITO
210000961023,2020,88013,PORTO ALEGRE,13,VEREADOR,VINICIUS MONTAG LUZ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,167,0.008769433221553692,549,NÃO ELEITO
210001052271,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIO DAL BELLO DE MENEZES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,74,0.0038858566370956475,721,NÃO ELEITO
210001052247,2020,88013,PORTO ALEGRE,13,VEREADOR,MIRIAM DE OLIVEIRA DORNELLES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,649,0.03408001293885237,208,NÃO ELEITO
210000766222,2020,88013,PORTO ALEGRE,13,VEREADOR,NELSON BERON CARVALHO FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,912,0.04789055747339501,154,NÃO ELEITO
210000981113,2020,88013,PORTO ALEGRE,13,VEREADOR,ALTAMIR JOSÉ BRAZEIRO,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,113,0.005933808107997408,646,NÃO ELEITO
210001261615,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE LUIS RODRIGUES DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,87,0.0045685071273962345,696,NÃO ELEITO
210000652190,2020,88013,PORTO ALEGRE,13,VEREADOR,MATHEUS PEREIRA GOMES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,9869,0.5182367452904993,12,NÃO ELEITO
210000962677,2020,88013,PORTO ALEGRE,13,VEREADOR,GILDO CABRAL LEMOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,283,0.014860776058082004,400,NÃO ELEITO
210001052269,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO RICARDO MACHADO DE MELLO JUNIOR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,102,0.005356180770050758,671,NÃO ELEITO
210001250394,2020,88013,PORTO ALEGRE,13,VEREADOR,DALVA DE MOURA VARGAS,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA,85,0.004463483975042298,700,NÃO ELEITO
210001250396,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANE SOARES XAVIER,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,597,0.031349410977650025,222,NÃO ELEITO
210000845665,2020,88013,PORTO ALEGRE,13,VEREADOR,LIDIONEI DA ROSA SANTOS,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,718,0.03770331169506318,195,NÃO ELEITO
210000845677,2020,88013,PORTO ALEGRE,13,VEREADOR,VALMIR FERREIRA MARTINS,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,1198,0.06290886826000792,125,NÃO ELEITO
210000729357,2020,88013,PORTO ALEGRE,13,VEREADOR,PEDRO SERGIO CORREA DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,801,0.04206177251775154,173,NÃO ELEITO
210000728283,2020,88013,PORTO ALEGRE,13,VEREADOR,CLARICE JULIETA ILARIA RAMOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,159,0.008349340612137945,560,NÃO ELEITO
210000845652,2020,88013,PORTO ALEGRE,13,VEREADOR,REGINETE SOUZA BISPO,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,4008,0.2104663973172886,33,NÃO ELEITO
210000962666,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA FLÁVIA DA SILVA CASTRO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,790,0.041484145179804886,177,NÃO ELEITO
210000766217,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO CARLOS MORAES DUARTE,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,120,0.006301389141236185,640,NÃO ELEITO
210000766220,2020,88013,PORTO ALEGRE,13,VEREADOR,OTALÍCIO JÚNIOR DA ROSA NUNES,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,461,0.024207836617582346,274,NÃO ELEITO
210000668382,2020,88013,PORTO ALEGRE,11,PREFEITO,SEBASTIÃO DE ARAÚJO MELO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,570830,29.97518302909877,1,ELEITO
210001189949,2020,88013,PORTO ALEGRE,11,PREFEITO,JULIANA BRIZOLA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,41407,2.1743468347597226,4,NÃO ELEITO
210000981678,2020,88013,PORTO ALEGRE,13,VEREADOR,JORGE IZAR COSTA FONTELA,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,312,0.016383611767214083,371,NÃO ELEITO
210000845662,2020,88013,PORTO ALEGRE,13,VEREADOR,ALBERTO DOS SANTOS FAGUNDES,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA,222,0.011657569911286943,472,NÃO ELEITO
210001055994,2020,88013,PORTO ALEGRE,13,VEREADOR,MICHEL HEPP RIBEIRO SANCHEZ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,566,0.029721552116164007,229,NÃO ELEITO
210000652193,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEXSANDER FRAGA DA SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3530,0.18536586390469778,42,NÃO ELEITO
210001055959,2020,88013,PORTO ALEGRE,13,VEREADOR,ULISSES RODRIGUES DE MATOS JÚNIOR,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,16,0.0008401852188314915,833,NÃO ELEITO
210001055962,2020,88013,PORTO ALEGRE,13,VEREADOR,MÁRCIA ROSANE JUPPEN FOGAÇA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,472,0.024785463955528997,267,NÃO ELEITO
210000636266,2020,88013,PORTO ALEGRE,13,VEREADOR,FÁBIO GUSTAVO FIGUEIRA DE DEUS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,365,0.019166725304593398,321,NÃO ELEITO
210000636261,2020,88013,PORTO ALEGRE,13,VEREADOR,WILLIAM MARTINEZ KOSBY,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,52,0.002730601961202347,772,NÃO ELEITO
210001250401,2020,88013,PORTO ALEGRE,13,VEREADOR,ESTER DA SILVA GARCIA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,103,0.005408692346227726,668,NÃO ELEITO
210000763427,2020,88013,PORTO ALEGRE,13,VEREADOR,ALLAN WILLIAM COUTO MACHADO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,259,0.013600498229834768,426,NÃO ELEITO
210000763452,2020,88013,PORTO ALEGRE,13,VEREADOR,LEANDRO JOSE DE ALMEIDA BENINI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,893,0.04689283752603261,158,NÃO ELEITO
210000729050,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO ROGERIO DA FONSECA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA,109,0.005723761803289535,653,NÃO ELEITO
210000763468,2020,88013,PORTO ALEGRE,13,VEREADOR,SANDRO ALEX MACHADO DOS SANTOS,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,273,0.014335660296312322,411,NÃO ELEITO
210000636252,2020,88013,PORTO ALEGRE,13,VEREADOR,ORLANDO VIEIRA FURTADO FILHO,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,240,0.01260277828247237,451,NÃO ELEITO
210000841558,2020,88013,PORTO ALEGRE,13,VEREADOR,RICARDO FIGUEIRA BIDONE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,147,0.007719201698014327,586,NÃO ELEITO
210000668058,2020,88013,PORTO ALEGRE,13,VEREADOR,ROGÉRIO RODRIGUES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,908,0.047680511168687136,155,NÃO ELEITO
210001055967,2020,88013,PORTO ALEGRE,13,VEREADOR,ROSA MARIA DE ARRUDA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,PARDA,58,0.0030456714182641566,755,NÃO ELEITO
210000981106,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO NUNES ZANINI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,306,0.016068542310152274,378,NÃO ELEITO
210000729119,2020,88013,PORTO ALEGRE,13,VEREADOR,PABLO FRAGA MENDES RIBEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,2756,0.1447219039437244,65,NÃO ELEITO
210000668019,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIZ CARLOS PASA BARROSO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,213,0.011184965725694229,483,NÃO ELEITO
210000652172,2020,88013,PORTO ALEGRE,13,VEREADOR,ERNANI GLORIO MARCHIORETTO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,74,0.0038858566370956475,721,NÃO ELEITO
210001052258,2020,88013,PORTO ALEGRE,13,VEREADOR,MATHEUS DA LUZ XAVIER,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,1072,0.056292409661709925,137,NÃO ELEITO
210000652179,2020,88013,PORTO ALEGRE,13,VEREADOR,RUDIARMIM STRANBUSKI CALDEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,319,0.01675119280045286,366,NÃO ELEITO
210001055972,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO BRAGA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,279,0.014650729753374132,403,NÃO ELEITO
210000729039,2020,88013,PORTO ALEGRE,13,VEREADOR,EVANDRO LEONAN BATISTA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,189,0.009924687897446993,523,NÃO ELEITO
210001052251,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO DE TARSO GASPAR PINHEIRO MACHADO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,421,0.02210737357050362,299,NÃO ELEITO
210000766208,2020,88013,PORTO ALEGRE,13,VEREADOR,CINCINATO FERNANDES NETO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,292,0.01533338024367472,387,NÃO ELEITO
210000766215,2020,88013,PORTO ALEGRE,13,VEREADOR,NERCI HASSE,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,526,0.02762108906908528,241,NÃO ELEITO
210000766225,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO GERMANO ULZEFER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,652,0.034237547667383274,207,NÃO ELEITO
210000960991,2020,88013,PORTO ALEGRE,13,VEREADOR,ADELMO ANTONIO DE SOUZA,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,281,0.01475575290572807,402,NÃO ELEITO
210000763447,2020,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL BERNARDO DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,2576,0.13526982023187012,67,NÃO ELEITO
210000766246,2020,88013,PORTO ALEGRE,13,VEREADOR,SÉRGIO PANASUK,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,161,0.008454363764491882,556,NÃO ELEITO
210000763460,2020,88013,PORTO ALEGRE,13,VEREADOR,BRUNO TELESCHKIN MENDES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,64,0.003360740875325966,742,NÃO ELEITO
210000763433,2020,88013,PORTO ALEGRE,13,VEREADOR,SILVIO ROBERTO STREIT JUNIOR,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,927,0.04867823111604953,151,NÃO ELEITO
210000766252,2020,88013,PORTO ALEGRE,13,VEREADOR,CLEISON LUNARDELLI SESSEGOLO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,135,0.007089062783890709,612,NÃO ELEITO
210000981676,2020,88013,PORTO ALEGRE,13,VEREADOR,REJANE MARIA CAMPOS DE OLIVEIRA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,33,0.001732882013839951,806,NÃO ELEITO
210000636258,2020,88013,PORTO ALEGRE,13,VEREADOR,MARGARET JAUQUIN ROTTMANN,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,21,0.0011027430997163324,824,NÃO ELEITO
210000845683,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSE PEDRO SILVA DA LUZ,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,327,0.017171285409868606,358,NÃO ELEITO
210000766223,2020,88013,PORTO ALEGRE,13,VEREADOR,VILSON DANIEL LOPES DA SILVA WILGES,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,467,0.024522906074644153,270,NÃO ELEITO
210000652175,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ROBERTO DE SOUZA ROBAINA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,5105,0.26807159638342276,22,NÃO ELEITO
210000841552,2020,88013,PORTO ALEGRE,13,VEREADOR,RENATA GABERT DE SOUZA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,195,0.010239757354508801,515,NÃO ELEITO
210000962669,2020,88013,PORTO ALEGRE,13,VEREADOR,HENRIQUE JERONIMO ARUSIEWICZ,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,85,0.004463483975042298,700,NÃO ELEITO
210001055979,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO RICARDO CARVALHO IBANES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,138,0.007246597512421613,605,NÃO ELEITO
210001055971,2020,88013,PORTO ALEGRE,13,VEREADOR,GISELE GOMES FLORES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,190,0.00997719947362396,519,NÃO ELEITO
210000981109,2020,88013,PORTO ALEGRE,13,VEREADOR,RITA CASSIANE RODRIGUES BARROS HOFFMANN,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,42,0.002205486199432665,790,NÃO ELEITO
210000668013,2020,88013,PORTO ALEGRE,13,VEREADOR,ARMANDO MACARIO ABEL,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,1059,0.05560975917140934,138,NÃO ELEITO
210001250397,2020,88013,PORTO ALEGRE,13,VEREADOR,DELANO LIMA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,273,0.014335660296312322,411,NÃO ELEITO
210000962336,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLA BEATRIZ LOPES BRUM,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,451,0.023682720855812665,278,NÃO ELEITO
210000668029,2020,88013,PORTO ALEGRE,13,VEREADOR,ROSANA METRANGOLO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,656,0.03444759397209114,205,NÃO ELEITO
210001052279,2020,88013,PORTO ALEGRE,13,VEREADOR,AMANCIO DOS SANTOS FERREIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,435,0.022842535636981173,286,NÃO ELEITO
210001055989,2020,88013,PORTO ALEGRE,13,VEREADOR,DANIEL NERI DOS SANTOS PERRONE,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,95,0.00498859973681198,680,NÃO ELEITO
210000961030,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIANO DA SILVA LEMES,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA,276,0.014493195024843227,406,NÃO ELEITO
210000981670,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULA SILVA DOS SANTOS,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,381,0.02000691052342489,314,NÃO ELEITO
210000636253,2020,88013,PORTO ALEGRE,13,VEREADOR,LUZIANE EILERT DE VASCONCELOS,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,269,0.01412561399160445,417,NÃO ELEITO
210000729376,2020,88013,PORTO ALEGRE,13,VEREADOR,CLAUDIO RENATO GUIMARÃES DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,2394,0.1257127133676619,71,NÃO ELEITO
210000845649,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO SGARBOSSA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3770,0.19796864218717017,37,NÃO ELEITO
210000636274,2020,88013,PORTO ALEGRE,13,VEREADOR,VICTOR SALGUEIRO DIAS BRAGA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,308,0.016173565462506208,377,NÃO ELEITO
210000729052,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ VALDEMAR DOS SANTOS MARTHA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,363,0.01906170215223946,323,NÃO ELEITO
210000763440,2020,88013,PORTO ALEGRE,13,VEREADOR,GIOVANE LUIZ DE LIMA JUNIOR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,3440,0.18063982204877066,45,NÃO ELEITO
210000962337,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS AUGUSTO DOS SANTOS GUESSI,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,43,0.0022579977756096332,789,NÃO ELEITO
210000763432,2020,88013,PORTO ALEGRE,13,VEREADOR,ELTON PINTO DE FRAGA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,643,0.033764943481790564,211,NÃO ELEITO
210000841592,2020,88013,PORTO ALEGRE,13,VEREADOR,RUGGERO CAVALLARI ROSSI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,238,0.012497755130118436,453,NÃO ELEITO
210000763457,2020,88013,PORTO ALEGRE,13,VEREADOR,SILVANA ROCHA FALCAO,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,64,0.003360740875325966,742,NÃO ELEITO
210000763453,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR DOS SANTOS BRUM,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,2843,0.14929041107112062,63,NÃO ELEITO
210000981677,2020,88013,PORTO ALEGRE,13,VEREADOR,NICHELLEN DA SILVA,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA,27,0.0014178125567781417,817,NÃO ELEITO
210001183570,2020,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO DI MARTINO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,290,0.015228357091320782,390,NÃO ELEITO
210001183556,2020,88013,PORTO ALEGRE,13,VEREADOR,BERGSON BRUNO MARQUES DE SA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,114,0.005986319684174376,644,NÃO ELEITO
210000729354,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO CARLOS SOUZA DE LIMA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,1161,0.060965939941460094,131,NÃO ELEITO
210000845679,2020,88013,PORTO ALEGRE,13,VEREADOR,SADY JACQUES,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,282,0.014808264481905035,401,NÃO ELEITO
210000728286,2020,88013,PORTO ALEGRE,13,VEREADOR,JÚLIO CÉSAR DA SILVA FELIPE,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA,177,0.009294548983323374,537,NÃO ELEITO
210000728281,2020,88013,PORTO ALEGRE,13,VEREADOR,MATHEUS CRUZ AYRES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3068,0.16110551571093845,58,NÃO ELEITO
210000841580,2020,88013,PORTO ALEGRE,13,VEREADOR,PEDRO FELICE CLADERA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,1001,0.052564087753145174,144,NÃO ELEITO
210000766210,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO MARQUES DOS REIS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1380,0.07246597512421614,109,NÃO ELEITO
210000683417,2020,88013,PORTO ALEGRE,13,VEREADOR,NELCIR ANDRE VARNIER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,513,0.026938438578784692,248,NÃO ELEITO
210000981101,2020,88013,PORTO ALEGRE,13,VEREADOR,EDUARDO PEREIRA MARQUES NETO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,144,0.007561666969483423,591,NÃO ELEITO
210000683431,2020,88013,PORTO ALEGRE,13,VEREADOR,CANDIDO IVAN RIBEIRO ACOSTA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,436,0.02289504721315814,284,NÃO ELEITO
210000729122,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO EDUARDO NUNES MEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,783,0.04111656414656611,179,NÃO ELEITO
210000728291,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIANE DA ROSA FÉLIX,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,92,0.004831065008281075,686,NÃO ELEITO
210001052246,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO CÉSAR MACHADO DE SOUZA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,108,0.005671250227112567,655,NÃO ELEITO
210000728255,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDERSON ALVES DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,392,0.02058453786137154,309,NÃO ELEITO
210000728268,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO RICARDO SANTIAGO NIVINSKI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,301,0.015805984429267433,382,NÃO ELEITO
210000728251,2020,88013,PORTO ALEGRE,13,VEREADOR,RUI DA SILVA SOARES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,30,0.0015753472853090463,811,NÃO ELEITO
210000683444,2020,88013,PORTO ALEGRE,13,VEREADOR,MORENO BRASIL BARRIOS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,523,0.027463554340554377,245,NÃO ELEITO
210000683428,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ LUIZ MENDES MEDEIROS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,32,0.001680370437662983,810,NÃO ELEITO
210000636284,2020,88013,PORTO ALEGRE,13,VEREADOR,PRISCILA VOIGT SEVERIANO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,226,0.011867616215994817,465,NÃO ELEITO
210001250400,2020,88013,PORTO ALEGRE,13,VEREADOR,EVERSON CARLOS NASCIMENTO SA,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA,427,0.022422443027565426,291,NÃO ELEITO
210000668062,2020,88013,PORTO ALEGRE,13,VEREADOR,VIVIANE PIRES SILVA,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,289,0.015175845515143813,392,NÃO ELEITO
210000729040,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA MARIA CARDOSO SOARES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,39,0.0020479514709017604,794,NÃO ELEITO
210001250403,2020,88013,PORTO ALEGRE,13,VEREADOR,CAMILA PEREIRA RODRIGUES,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA,218,0.01144752360657907,480,NÃO ELEITO
210001183560,2020,88013,PORTO ALEGRE,13,VEREADOR,TADEU NUNES DA SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,160,0.008401852188314914,559,NÃO ELEITO
210000845647,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA CRISTINA MEDEIROS DE LIMA,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,2192,0.11510537497991433,79,NÃO ELEITO
210000841560,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLA SINARA RODRIGUES DO NASCIMENTO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,182,0.009557106864208215,533,NÃO ELEITO
210000981098,2020,88013,PORTO ALEGRE,13,VEREADOR,IZA TEREZINHA FERREIRA DA SILVA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,106,0.005566227074758631,660,NÃO ELEITO
210000981951,2020,88013,PORTO ALEGRE,13,VEREADOR,ROSANE ANACLETO SCHRAMM,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,8,0.00042009260941574573,841,NÃO ELEITO
210000652168,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO HERMINIO MARQUES DE CARVALHO E SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,230,0.012077662520702689,461,NÃO ELEITO
210000728277,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCILDA THOMAZ DOS SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,152,0.007981759578899168,575,NÃO ELEITO
210000960998,2020,88013,PORTO ALEGRE,13,VEREADOR,CRISTIANO MAIA SOARES,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA,386,0.02026946840430973,313,NÃO ELEITO
210000981679,2020,88013,PORTO ALEGRE,13,VEREADOR,PEDRO MENDES DA SILVA FILHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,329,0.01727630856222254,356,NÃO ELEITO
210000841561,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO ROBERTO SILVA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA,324,0.017013750681337703,361,NÃO ELEITO
210000962663,2020,88013,PORTO ALEGRE,13,VEREADOR,MARILIA DE OLIVEIRA BARRETO,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,2,PRETA,105,0.005513715498581663,662,NÃO ELEITO
